Index,Value
1650,-2.64591e-13
1651,1.05778
1652,1.7104
1653,1.70853
1654,1.05431
1655,7.89251e-14
1656,-1.04968
1657,-1.69358
1658,-1.688
1659,-1.03934
1660,1.03569e-13
1661,1.03021
1662,1.65847
1663,1.64933
1664,1.01326
1665,1.12445e-13
1666,-0.999849
1667,-1.60595
1668,-1.59346
1669,-0.976702
1670,6.13694e-14
1671,0.959338
1672,1.5373
1673,1.52177
1674,0.930567
1675,1.36545e-13
1676,-0.909679
1677,-1.45421
1678,-1.43604
1679,-0.875991
1680,2.30757e-14
1681,0.852093
1682,1.35874
1683,1.33836
1684,0.814319
1685,1.48277e-13
1686,-0.787999
1687,-1.25322
1688,-1.23114
1689,-0.747069
1690,-7.31606e-15
1691,0.718975
1692,1.14027
1693,1.11703
1694,0.675897
1695,1.46644e-13
1696,-0.64672
1697,-1.02266
1698,-0.99883
1699,-0.602555
1700,-2.74271e-14
1701,0.573015
1702,0.903283
1703,0.879455
1704,0.52885
1705,1.32885e-13
1706,-0.499673
1707,-0.785083
1708,-0.761842
1709,-0.456596
1710,-3.68778e-14
1711,0.428501
1712,0.670971
1713,0.648888
1714,0.387572
1715,-3.43353e-14
1716,-0.361251
1717,-0.563755
1718,-0.543375
1719,-0.323478
1720,-3.73752e-14
1721,0.299579
1722,0.466076
1723,0.447901
1724,0.265892
1725,-1.4053e-14
1726,-0.245004
1727,-0.380338
1728,-0.364815
1729,-0.216232
1730,-3.24954e-14
1731,0.198869
1732,0.308654
1733,0.296165
1734,0.175721
1735,-3.1004e-15
1736,-0.16231
1737,-0.252787
1738,-0.243641
1739,-0.145357
1740,-2.71852e-14
1741,0.136228
1742,0.214115
1743,0.208535
1744,0.125886
1745,2.25919e-15
1746,-0.121265
1747,-0.193588
1748,-0.191713
1749,-0.117789
1750,-2.70466e-14
1751,0.117789
1752,0.191713
1753,0.193588
1754,0.121265
1755,6.78379e-15
1756,-0.125886
1757,-0.208535
1758,-0.214115
1759,-0.136228
1760,-3.74981e-14
1761,0.145357
1762,0.243641
1763,0.252787
1764,0.16231
1765,1.54764e-14
1766,-0.175721
1767,-0.296165
1768,-0.308654
1769,-0.198869
1770,1.72929e-14
1771,0.216232
1772,0.364815
1773,0.380338
1774,0.245004
1775,3.27688e-14
1776,-0.265892
1777,-0.447901
1778,-0.466076
1779,-0.299579
1780,1.45459e-14
1781,0.323478
1782,0.543375
1783,0.563755
1784,0.361251
1785,6.17771e-14
1786,-0.387572
1787,-0.648888
1788,-0.670971
1789,-0.428501
1790,4.43815e-15
1791,0.456596
1792,0.761842
1793,0.785083
1794,0.499673
1795,1.03733e-13
1796,-0.52885
1797,-0.879455
1798,-0.903283
1799,-0.573015
1800,-1.56656e-14
1801,0.602555
1802,0.99883
1803,1.02266
1804,0.64672
1805,1.5767e-13
1806,-0.675897
1807,-1.11703
1808,-1.14027
1809,-0.718975
1810,-4.64298e-14
1811,0.747069
1812,1.23114
1813,1.25322
1814,0.787999
1815,-8.95337e-14
1816,-0.814319
1817,-1.33836
1818,-1.35874
1819,-0.852093
1820,-8.64318e-14
1821,0.875991
1822,1.43604
1823,1.45421
1824,0.909679
1825,-6.90753e-14
1826,-0.930567
1827,-1.52177
1828,-1.5373
1829,-0.959338
1830,-1.32352e-13
1831,0.976702
1832,1.59346
1833,1.60595
1834,0.999849
1835,-3.86358e-14
1836,-1.01326
1837,-1.64933
1838,-1.65847
1839,-1.03021
1840,-1.79448e-13
1841,1.03934
1842,1.688
1843,1.69358
1844,1.04968
1845,-1.78265e-15
1846,-1.05431
1847,-1.70853
1848,-1.7104
1849,-1.05778
1850,-2.22249e-13
1851,1.05778
1852,1.7104
1853,1.70853
1854,1.05431
1855,3.68152e-14
1856,-1.04968
1857,-1.69358
1858,-1.688
1859,-1.03934
1860,-2.5538e-13
1861,1.03021
1862,1.65847
1863,1.64933
1864,1.01326
1865,7.21547e-14
1866,-0.999849
1867,-1.60595
1868,-1.59346
1869,-0.976702
1870,1.00117e-13
1871,0.959338
1872,1.5373
1873,1.52177
1874,0.930567
1875,9.97151e-14
1876,-0.909679
1877,-1.45421
1878,-1.43604
1879,-0.875991
1880,5.766e-14
1881,0.852093
1882,1.35874
1883,1.33836
1884,0.814319
1885,1.16211e-13
1886,-0.787999
1887,-1.25322
1888,-1.23114
1889,-0.747069
1890,2.20223e-14
1891,0.718975
1892,1.14027
1893,1.11703
1894,0.675897
1895,1.20177e-13
1896,-0.64672
1897,-1.02266
1898,-0.99883
1899,-0.602555
1900,-3.90401e-15
1901,0.573015
1902,0.903283
1903,0.879455
1904,0.52885
1905,1.12306e-13
1906,-0.499673
1907,-0.785083
1908,-0.761842
1909,-0.456596
1910,-1.91699e-14
1911,0.428501
1912,0.670971
1913,0.648888
1914,0.387572
1915,9.54783e-14
1916,-0.361251
1917,-0.563755
1918,-0.543375
1919,-0.323478
1920,-2.49133e-14
1921,0.299579
1922,0.466076
1923,0.447901
1924,0.265892
1925,-2.42694e-14
1926,-0.245004
1927,-0.380338
1928,-0.364815
1929,-0.216232
1930,-2.41968e-14
1931,0.198869
1932,0.308654
1933,0.296165
1934,0.175721
1935,-9.85612e-15
1936,-0.16231
1937,-0.252787
1938,-0.243641
1939,-0.145357
1940,-2.15595e-14
1941,0.136228
1942,0.214115
1943,0.208535
1944,0.125886
1945,-2.67713e-15
1946,-0.121265
1947,-0.193588
1948,-0.191713
1949,-0.117789
1950,-2.2342e-14
1951,0.117789
1952,0.191713
1953,0.193588
1954,0.121265
1955,1.84748e-15
1956,-0.125886
1957,-0.208535
1958,-0.214115
1959,-0.136228
1960,-3.18725e-14
1961,0.145357
1962,0.243641
1963,0.252787
1964,0.16231
1965,8.72068e-15
1966,-0.175721
1967,-0.296165
1968,-0.308654
1969,-0.198869
1970,-5.46228e-14
1971,0.216232
1972,0.364815
1973,0.380338
1974,0.245004
1975,2.25523e-14
1976,-0.265892
1977,-0.447901
1978,-0.466076
1979,-0.299579
1980,2.70078e-14
1981,0.323478
1982,0.543375
1983,0.563755
1984,0.361251
1985,4.67974e-14
1986,-0.387572
1987,-0.648888
1988,-0.670971
1989,-0.428501
1990,2.2146e-14
1991,0.456596
1992,0.761842
1993,0.785083
1994,0.499673
1995,8.31536e-14
1996,-0.52885
1997,-0.879455
1998,-0.903283
1999,-0.573015
2000,7.85755e-15
2001,0.602555
2002,0.99883
2003,1.02266
2004,0.64672
2005,1.31203e-13
2006,-0.675897
2007,-1.11703
2008,-1.14027
2009,-0.718975
2010,-1.70914e-14
2011,0.747069
2012,1.23114
2013,1.25322
2014,0.787999
2015,1.88354e-13
2016,-0.814319
2017,-1.33836
2018,-1.35874
2019,-0.852093
2020,-5.18474e-14
2021,0.875991
2022,1.43604
2023,1.45421
2024,0.909679
2025,2.50091e-13
2026,-0.930567
2027,-1.52177
2028,-1.5373
2029,-0.959338
2030,-9.36047e-14
2031,0.976702
2032,1.59346
2033,1.60595
2034,0.999849
2035,-7.89263e-14
2036,-1.01326
2037,-1.64933
2038,-1.65847
2039,-1.03021
2040,-1.38028e-13
2041,1.03934
2042,1.688
2043,1.69358
2044,1.04968
2045,-4.38926e-14
2046,-1.05431
2047,-1.70853
2048,-1.7104
2049,-1.05778
2050,-1.79907e-13
2051,1.05778
2052,1.7104
2053,1.70853
2054,1.05431
2055,-5.29477e-15
2056,-1.04968
2057,-1.69358
2058,-1.688
2059,-1.03934
2060,-2.1396e-13
2061,1.03021
2062,1.65847
2063,1.64933
2064,1.01326
2065,3.18642e-14
2066,-0.999849
2067,-1.60595
2068,-1.59346
2069,-0.976702
2070,-2.35668e-13
2071,0.959338
2072,1.5373
2073,1.52177
2074,0.930567
2075,6.28853e-14
2076,-0.909679
2077,-1.45421
2078,-1.43604
2079,-0.875991
2080,9.22444e-14
2081,0.852093
2082,1.35874
2083,1.33836
2084,0.814319
2085,8.41443e-14
2086,-0.787999
2087,-1.25322
2088,-1.23114
2089,-0.747069
2090,5.13607e-14
2091,0.718975
2092,1.14027
2093,1.11703
2094,0.675897
2095,9.37103e-14
2096,-0.64672
2097,-1.02266
2098,-0.99883
2099,-0.602555
2100,1.96191e-14
2101,0.573015
2102,0.903283
2103,0.879455
2104,0.52885
2105,9.17268e-14
2106,-0.499673
2107,-0.785083
2108,-0.761842
2109,-0.456596
2110,-1.46199e-15
2111,0.428501
2112,0.670971
2113,0.648888
2114,0.387572
2115,8.04986e-14
2116,-0.361251
2117,-0.563755
2118,-0.543375
2119,-0.323478
2120,-1.24514e-14
2121,0.299579
2122,0.466076
2123,0.447901
2124,0.265892
2125,6.42659e-14
2126,-0.245004
2127,-0.380338
2128,-0.364815
2129,-0.216232
2130,-1.58982e-14
2131,0.198869
2132,0.308654
2133,0.296165
2134,0.175721
2135,-1.66118e-14
2136,-0.16231
2137,-0.252787
2138,-0.243641
2139,-0.145357
2140,-1.59339e-14
2141,0.136228
2142,0.214115
2143,0.208535
2144,0.125886
2145,-7.61344e-15
2146,-0.121265
2147,-0.193588
2148,-0.191713
2149,-0.117789
2150,-1.76374e-14
2151,0.117789
2152,0.191713
2153,0.193588
2154,0.121265
2155,-3.08883e-15
2156,-0.125886
2157,-0.208535
2158,-0.214115
2159,-0.136228
2160,-2.62468e-14
2161,0.145357
2162,0.243641
2163,0.252787
2164,0.16231
2165,1.96497e-15
2166,-0.175721
2167,-0.296165
2168,-0.308654
2169,-0.198869
2170,-4.63242e-14
2171,0.216232
2172,0.364815
2173,0.380338
2174,0.245004
2175,1.23359e-14
2176,-0.265892
2177,-0.447901
2178,-0.466076
2179,-0.299579
2180,-8.09865e-14
2181,0.323478
2182,0.543375
2183,0.563755
2184,0.361251
2185,3.18177e-14
2186,-0.387572
2187,-0.648888
2188,-0.670971
2189,-0.428501
2190,3.98539e-14
2191,0.456596
2192,0.761842
2193,0.785083
2194,0.499673
2195,6.25743e-14
2196,-0.52885
2197,-0.879455
2198,-0.903283
2199,-0.573015
2200,3.13807e-14
2201,0.602555
2202,0.99883
2203,1.02266
2204,0.64672
2205,1.04736e-13
2206,-0.675897
2207,-1.11703
2208,-1.14027
2209,-0.718975
2210,1.2247e-14
2211,0.747069
2212,1.23114
2213,1.25322
2214,0.787999
2215,1.56287e-13
2216,-0.814319
2217,-1.33836
2218,-1.35874
2219,-0.852093
2220,-1.72631e-14
2221,0.875991
2222,1.43604
2223,1.45421
2224,0.909679
2225,2.13261e-13
2226,-0.930567
2227,-1.52177
2228,-1.5373
2229,-0.959338
2230,-5.48571e-14
2231,0.976702
2232,1.59346
2233,1.60595
2234,0.999849
2235,2.7023e-13
2236,-1.01326
2237,-1.64933
2238,-1.65847
2239,-1.03021
2240,-9.66073e-14
2241,1.03934
2242,1.688
2243,1.69358
2244,1.04968
2245,-8.60025e-14
2246,-1.05431
2247,-1.70853
2248,-1.7104
2249,-1.05778
2250,-1.37566e-13
2251,1.05778
2252,1.7104
2253,1.70853
2254,1.05431
2255,-4.74047e-14
2256,-1.04968
2257,-1.69358
2258,-1.688
2259,-1.03934
2260,-1.72539e-13
2261,1.03021
2262,1.65847
2263,1.64933
2264,1.01326
2265,-8.42637e-15
2266,-0.999849
2267,-1.60595
2268,-1.59346
2269,-0.976702
2270,-1.96921e-13
2271,0.959338
2272,1.5373
2273,1.52177
2274,0.930567
2275,2.60555e-14
2276,-0.909679
2277,-1.45421
2278,-1.43604
2279,-0.875991
2280,-2.07462e-13
2281,0.852093
2282,1.35874
2283,1.33836
2284,0.814319
2285,5.20778e-14
2286,-0.787999
2287,-1.25322
2288,-1.23114
2289,-0.747069
2290,-2.02885e-13
2291,0.718975
2292,1.14027
2293,1.11703
2294,0.675897
2295,6.72433e-14
2296,-0.64672
2297,-1.02266
2298,-0.99883
2299,-0.602555
2300,4.31422e-14
2301,0.573015
2302,0.903283
2303,0.879455
2304,0.52885
2305,7.11476e-14
2306,-0.499673
2307,-0.785083
2308,-0.761842
2309,-0.456596
2310,1.62459e-14
2311,0.428501
2312,0.670971
2313,0.648888
2314,0.387572
2315,6.55189e-14
2316,-0.361251
2317,-0.563755
2318,-0.543375
2319,-0.323478
2320,1.04934e-17
2321,0.299579
2322,0.466076
2323,0.447901
2324,0.265892
2325,5.40494e-14
2326,-0.245004
2327,-0.380338
2328,-0.364815
2329,-0.216232
2330,-7.59951e-15
2331,0.198869
2332,0.308654
2333,0.296165
2334,0.175721
2335,4.1933e-14
2336,-0.16231
2337,-0.252787
2338,-0.243641
2339,-0.145357
2340,-1.03082e-14
2341,0.136228
2342,0.214115
2343,0.208535
2344,0.125886
2345,3.51645e-14
2346,-0.121265
2347,-0.193588
2348,-0.191713
2349,-0.117789
2350,-1.29328e-14
2351,0.117789
2352,0.191713
2353,0.193588
2354,0.121265
2355,-8.02514e-15
2356,-0.125886
2357,-0.208535
2358,-0.214115
2359,-0.136228
2360,-2.06211e-14
2361,0.145357
2362,0.243641
2363,0.252787
2364,0.16231
2365,-4.79075e-15
2366,-0.175721
2367,-0.296165
2368,-0.308654
2369,-0.198869
2370,-3.80255e-14
2371,0.216232
2372,0.364815
2373,0.380338
2374,0.245004
2375,2.11946e-15
2376,-0.265892
2377,-0.447901
2378,-0.466076
2379,-0.299579
2380,-6.85246e-14
2381,0.323478
2382,0.543375
2383,0.563755
2384,0.361251
2385,1.6838e-14
2386,-0.387572
2387,-0.648888
2388,-0.670971
2389,-0.428501
2390,-1.13602e-13
2391,0.456596
2392,0.761842
2393,0.785083
2394,0.499673
2395,4.19951e-14
2396,-0.52885
2397,-0.879455
2398,-0.903283
2399,-0.573015
2400,-1.7247e-13
2401,0.602555
2402,0.99883
2403,1.02266
2404,0.64672
2405,7.82694e-14
2406,-0.675897
2407,-1.11703
2408,-1.14027
2409,-0.718975
2410,4.15853e-14
2411,0.747069
2412,1.23114
2413,1.25322
2414,0.787999
2415,1.24221e-13
2416,-0.814319
2417,-1.33836
2418,-1.35874
2419,-0.852093
2420,1.73213e-14
2421,0.875991
2422,1.43604
2423,1.45421
2424,0.909679
2425,1.76431e-13
2426,-0.930567
2427,-1.52177
2428,-1.5373
2429,-0.959338
2430,-1.61095e-14
2431,0.976702
2432,1.59346
2433,1.60595
2434,0.999849
2435,2.29939e-13
2436,-1.01326
2437,-1.64933
2438,-1.65847
2439,-1.03021
2440,-5.51867e-14
2441,1.03934
2442,1.688
2443,1.69358
2444,1.04968
2445,2.78921e-13
2446,-1.05431
2447,-1.70853
2448,-1.7104
2449,-1.05778
2450,-9.52241e-14
2451,1.05778
2452,1.7104
2453,1.70853
2454,1.05431
2455,-8.95146e-14
2456,-1.04968
2457,-1.69358
2458,-1.688
2459,-1.03934
2460,-1.31119e-13
2461,1.03021
2462,1.65847
2463,1.64933
2464,1.01326
2465,-4.87169e-14
2466,-0.999849
2467,-1.60595
2468,-1.59346
2469,-0.976702
2470,-1.58173e-13
2471,0.959338
2472,1.5373
2473,1.52177
2474,0.930567
2475,-1.07743e-14
2476,-0.909679
2477,-1.45421
2478,-1.43604
2479,-0.875991
2480,-1.72878e-13
2481,0.852093
2482,1.35874
2483,1.33836
2484,0.814319
2485,2.00112e-14
2486,-0.787999
2487,-1.25322
2488,-1.23114
2489,-0.747069
2490,-1.73546e-13
2491,0.718975
2492,1.14027
2493,1.11703
2494,0.675897
2495,4.07763e-14
2496,-0.64672
2497,-1.02266
2498,-0.99883
2499,-0.602555
2500,-1.60708e-13
2501,0.573015
2502,0.903283
2503,0.879455
2504,0.52885
2505,5.05683e-14
2506,-0.499673
2507,-0.785083
2508,-0.761842
2509,-0.456596
2510,3.39538e-14
2511,0.428501
2512,0.670971
2513,0.648888
2514,0.387572
2515,5.05392e-14
2516,-0.361251
2517,-0.563755
2518,-0.543375
2519,-0.323478
2520,1.24724e-14
2521,0.299579
2522,0.466076
2523,0.447901
2524,0.265892
2525,4.3833e-14
2526,-0.245004
2527,-0.380338
2528,-0.364815
2529,-0.216232
2530,6.99123e-16
2531,0.198869
2532,0.308654
2533,0.296165
2534,0.175721
2535,3.51773e-14
2536,-0.16231
2537,-0.252787
2538,-0.243641
2539,-0.145357
2540,-4.68253e-15
2541,0.136228
2542,0.214115
2543,0.208535
2544,0.125886
2545,3.02282e-14
2546,-0.121265
2547,-0.193588
2548,-0.191713
2549,-0.117789
2550,-8.22814e-15
2551,0.117789
2552,0.191713
2553,0.193588
2554,0.121265
2555,3.47528e-14
2556,-0.125886
2557,-0.208535
2558,-0.214115
2559,-0.136228
2560,-1.49955e-14
2561,0.145357
2562,0.243641
2563,0.252787
2564,0.16231
2565,-1.15465e-14
2566,-0.175721
2567,-0.296165
2568,-0.308654
2569,-0.198869
2570,-2.97269e-14
2571,0.216232
2572,0.364815
2573,0.380338
2574,0.245004
2575,-8.09697e-15
2576,-0.265892
2577,-0.447901
2578,-0.466076
2579,-0.299579
2580,-5.60628e-14
2581,0.323478
2582,0.543375
2583,0.563755
2584,0.361251
2585,1.85827e-15
2586,-0.387572
2587,-0.648888
2588,-0.670971
2589,-0.428501
2590,-9.58941e-14
2591,0.456596
2592,0.761842
2593,0.785083
2594,0.499673
2595,2.14158e-14
2596,-0.52885
2597,-0.879455
2598,-0.903283
2599,-0.573015
2600,-1.48947e-13
2601,0.602555
2602,0.99883
2603,1.02266
2604,0.64672
2605,5.18024e-14
2606,-0.675897
2607,-1.11703
2608,-1.14027
2609,-0.718975
2610,-2.1266e-13
2611,0.747069
2612,1.23114
2613,1.25322
2614,0.787999
2615,9.21542e-14
2616,-0.814319
2617,-1.33836
2618,-1.35874
2619,-0.852093
2620,5.19057e-14
2621,0.875991
2622,1.43604
2623,1.45421
2624,0.909679
2625,1.39601e-13
2626,-0.930567
2627,-1.52177
2628,-1.5373
2629,-0.959338
2630,2.26381e-14
2631,0.976702
2632,1.59346
2633,1.60595
2634,0.999849
2635,1.89649e-13
2636,-1.01326
2637,-1.64933
2638,-1.65847
2639,-1.03021
2640,-1.37662e-14
2641,1.03934
2642,1.688
2643,1.69358
2644,1.04968
2645,2.36811e-13
2646,-1.05431
2647,-1.70853
2648,-1.7104
2649,-1.05778
2650,-5.28825e-14
2651,1.05778
2652,1.7104
2653,1.70853
2654,1.05431
2655,2.75409e-13
2656,-1.04968
2657,-1.69358
2658,-1.688
2659,-1.03934
2660,-8.96981e-14
2661,1.03021
2662,1.65847
2663,1.64933
2664,1.01326
2665,3.00439e-13
2666,-0.999849
2667,-1.60595
2668,-1.59346
2669,-0.976702
2670,-1.19426e-13
2671,0.959338
2672,1.5373
2673,1.52177
2674,0.930567
2675,-4.76041e-14
2676,-0.909679
2677,-1.45421
2678,-1.43604
2679,-0.875991
2680,-1.38294e-13
2681,0.852093
2682,1.35874
2683,1.33836
2684,0.814319
2685,-1.20553e-14
2686,-0.787999
2687,-1.25322
2688,-1.23114
2689,-0.747069
2690,-1.44208e-13
2691,0.718975
2692,1.14027
2693,1.11703
2694,0.675897
2695,1.43094e-14
2696,-0.64672
2697,-1.02266
2698,-0.99883
2699,-0.602555
2700,-1.37185e-13
2701,0.573015
2702,0.903283
2703,0.879455
2704,0.52885
2705,2.9989e-14
2706,-0.499673
2707,-0.785083
2708,-0.761842
2709,-0.456596
2710,-1.19502e-13
2711,0.428501
2712,0.670971
2713,0.648888
2714,0.387572
2715,3.55595e-14
2716,-0.361251
2717,-0.563755
2718,-0.543375
2719,-0.323478
2720,2.49343e-14
2721,0.299579
2722,0.466076
2723,0.447901
2724,0.265892
2725,3.36166e-14
2726,-0.245004
2727,-0.380338
2728,-0.364815
2729,-0.216232
2730,8.99776e-15
2731,0.198869
2732,0.308654
2733,0.296165
2734,0.175721
2735,2.84215e-14
2736,-0.16231
2737,-0.252787
2738,-0.243641
2739,-0.145357
2740,9.43138e-16
2741,0.136228
2742,0.214115
2743,0.208535
2744,0.125886
2745,2.52918e-14
2746,-0.121265
2747,-0.193588
2748,-0.191713
2749,-0.117789
2750,-3.52352e-15
2751,0.117789
2752,0.191713
2753,0.193588
2754,0.121265
2755,2.98164e-14
2756,-0.125886
2757,-0.208535
2758,-0.214115
2759,-0.136228
2760,-9.3698e-15
2761,0.145357
2762,0.243641
2763,0.252787
2764,0.16231
2765,4.69983e-14
2766,-0.175721
2767,-0.296165
2768,-0.308654
2769,-0.198869
2770,-2.14282e-14
2771,0.216232
2772,0.364815
2773,0.380338
2774,0.245004
2775,-1.83134e-14
2776,-0.265892
2777,-0.447901
2778,-0.466076
2779,-0.299579
2780,-4.36009e-14
2781,0.323478
2782,0.543375
2783,0.563755
2784,0.361251
2785,-1.31214e-14
2786,-0.387572
2787,-0.648888
2788,-0.670971
2789,-0.428501
2790,-7.81862e-14
2791,0.456596
2792,0.761842
2793,0.785083
2794,0.499673
2795,8.36531e-16
2796,-0.52885
2797,-0.879455
2798,-0.903283
2799,-0.573015
2800,-1.25424e-13
2801,0.602555
2802,0.99883
2803,1.02266
2804,0.64672
2805,2.53354e-14
2806,-0.675897
2807,-1.11703
2808,-1.14027
2809,-0.718975
2810,-1.83322e-13
2811,0.747069
2812,1.23114
2813,1.25322
2814,0.787999
2815,6.00876e-14
2816,-0.814319
2817,-1.33836
2818,-1.35874
2819,-0.852093
2820,-2.47801e-13
2821,0.875991
2822,1.43604
2823,1.45421
2824,0.909679
2825,1.02771e-13
2826,-0.930567
2827,-1.52177
2828,-1.5373
2829,-0.959338
2830,6.13857e-14
2831,0.976702
2832,1.59346
2833,1.60595
2834,0.999849
2835,1.49358e-13
2836,-1.01326
2837,-1.64933
2838,-1.65847
2839,-1.03021
2840,2.76544e-14
2841,1.03934
2842,1.688
2843,1.69358
2844,1.04968
2845,1.94701e-13
2846,-1.05431
2847,-1.70853
2848,-1.7104
2849,-1.05778
2850,-1.05408e-14
2851,1.05778
2852,1.7104
2853,1.70853
2854,1.05431
2855,2.33299e-13
2856,-1.04968
2857,-1.69358
2858,-1.688
2859,-1.03934
2860,-4.82775e-14
2861,1.03021
2862,1.65847
2863,1.64933
2864,1.01326
2865,2.60149e-13
2866,-0.999849
2867,-1.60595
2868,-1.59346
2869,-0.976702
2870,-8.0678e-14
2871,0.959338
2872,1.5373
2873,1.52177
2874,0.930567
2875,2.71562e-13
2876,-0.909679
2877,-1.45421
2878,-1.43604
2879,-0.875991
2880,-1.03709e-13
2881,0.852093
2882,1.35874
2883,1.33836
2884,0.814319
2885,-4.41219e-14
2886,-0.787999
2887,-1.25322
2888,-1.23114
2889,-0.747069
2890,-1.14869e-13
2891,0.718975
2892,1.14027
2893,1.11703
2894,0.675897
2895,-1.21576e-14
2896,-0.64672
2897,-1.02266
2898,-0.99883
2899,-0.602555
2900,-1.13662e-13
2901,0.573015
2902,0.903283
2903,0.879455
2904,0.52885
2905,9.40978e-15
2906,-0.499673
2907,-0.785083
2908,-0.761842
2909,-0.456596
2910,-1.01794e-13
2911,0.428501
2912,0.670971
2913,0.648888
2914,0.387572
2915,2.05797e-14
2916,-0.361251
2917,-0.563755
2918,-0.543375
2919,-0.323478
2920,-8.306e-14
2921,0.299579
2922,0.466076
2923,0.447901
2924,0.265892
2925,2.34001e-14
2926,-0.245004
2927,-0.380338
2928,-0.364815
2929,-0.216232
2930,-6.29179e-14
2931,0.198869
2932,0.308654
2933,0.296165
2934,0.175721
2935,2.16658e-14
2936,-0.16231
2937,-0.252787
2938,-0.243641
2939,-0.145357
2940,6.56881e-15
2941,0.136228
2942,0.214115
2943,0.208535
2944,0.125886
2945,2.03555e-14
2946,-0.121265
2947,-0.193588
2948,-0.191713
2949,-0.117789
2950,1.18111e-15
2951,0.117789
2952,0.191713
2953,0.193588
2954,0.121265
2955,2.48801e-14
2956,-0.125886
2957,-0.208535
2958,-0.214115
2959,-0.136228
2960,-3.74413e-15
2961,0.145357
2962,0.243641
2963,0.252787
2964,0.16231
2965,4.02426e-14
2966,-0.175721
2967,-0.296165
2968,-0.308654
2969,-0.198869
2970,-1.31296e-14
2971,0.216232
2972,0.364815
2973,0.380338
2974,0.245004
2975,7.02219e-14
2976,-0.265892
2977,-0.447901
2978,-0.466076
2979,-0.299579
2980,-3.1139e-14
2981,0.323478
2982,0.543375
2983,0.563755
2984,0.361251
2985,1.16692e-13
2986,-0.387572
2987,-0.648888
2988,-0.670971
2989,-0.428501
2990,-6.04783e-14
2991,0.456596
2992,0.761842
2993,0.785083
2994,0.499673
2995,-1.97427e-14
2996,-0.52885
2997,-0.879455
2998,-0.903283
2999,-0.573015
3000,-1.01901e-13
3001,0.602555
3002,0.99883
3003,1.02266
3004,0.64672
3005,-1.13158e-15
3006,-0.675897
3007,-1.11703
3008,-1.14027
3009,-0.718975
3010,-1.53983e-13
3011,0.747069
3012,1.23114
3013,1.25322
3014,0.787999
3015,2.80211e-14
3016,-0.814319
3017,-1.33836
3018,-1.35874
3019,-0.852093
3020,-2.13217e-13
3021,0.875991
3022,1.43604
3023,1.45421
3024,0.909679
3025,6.59415e-14
3026,-0.930567
3027,-1.52177
3028,-1.5373
3029,-0.959338
3030,-2.744e-13
3031,0.976702
3032,1.59346
3033,1.60595
3034,0.999849
3035,1.09068e-13
3036,-1.01326
3037,-1.64933
3038,-1.65847
3039,-1.03021
3040,-3.31295e-13
3041,1.03934
3042,1.688
3043,1.69358
3044,1.04968
3045,1.52591e-13
3046,-1.05431
3047,-1.70853
3048,-1.7104
3049,-1.05778
3050,3.18008e-14
3051,1.05778
3052,1.7104
3053,1.70853
3054,1.05431
3055,1.91189e-13
3056,-1.04968
3057,-1.69358
3058,-1.688
3059,-1.03934
3060,-6.85693e-15
3061,1.03021
3062,1.65847
3063,1.64933
3064,1.01326
3065,2.19858e-13
3066,-0.999849
3067,-1.60595
3068,-1.59346
3069,-0.976702
3070,-4.19304e-14
3071,0.959338
3072,1.5373
3073,1.52177
3074,0.930567
3075,2.34732e-13
3076,-0.909679
3077,-1.45421
3078,-1.43604
3079,-0.875991
3080,-6.9125e-14
3081,0.852093
3082,1.35874
3083,1.33836
3084,0.814319
3085,2.33766e-13
3086,-0.787999
3087,-1.25322
3088,-1.23114
3089,-0.747069
3090,-8.55311e-14
3091,0.718975
3092,1.14027
3093,1.11703
3094,0.675897
3095,-3.86246e-14
3096,-0.64672
3097,-1.02266
3098,-0.99883
3099,-0.602555
3100,-9.0139e-14
3101,0.573015
3102,0.903283
3103,0.879455
3104,0.52885
3105,-1.11695e-14
3106,-0.499673
3107,-0.785083
3108,-0.761842
3109,-0.456596
3110,-8.40864e-14
3111,0.428501
3112,0.670971
3113,0.648888
3114,0.387572
3115,5.60005e-15
3116,-0.361251
3117,-0.563755
3118,-0.543375
3119,-0.323478
3120,-7.05981e-14
3121,0.299579
3122,0.466076
3123,0.447901
3124,0.265892
3125,1.31837e-14
3126,-0.245004
3127,-0.380338
3128,-0.364815
3129,-0.216232
3130,-5.46193e-14
3131,0.198869
3132,0.308654
3133,0.296165
3134,0.175721
3135,1.49101e-14
3136,-0.16231
3137,-0.252787
3138,-0.243641
3139,-0.145357
3140,-4.2183e-14
3141,0.136228
3142,0.214115
3143,0.208535
3144,0.125886
3145,1.54192e-14
3146,-0.121265
3147,-0.193588
3148,-0.191713
3149,-0.117789
3150,5.88573e-15
3151,0.117789
3152,0.191713
3153,0.193588
3154,0.121265
3155,1.99438e-14
3156,-0.125886
3157,-0.208535
3158,-0.214115
3159,-0.136228
3160,1.88154e-15
3161,0.145357
3162,0.243641
3163,0.252787
3164,0.16231
3165,3.34869e-14
3166,-0.175721
3167,-0.296165
3168,-0.308654
3169,-0.198869
3170,-4.83097e-15
3171,0.216232
3172,0.364815
3173,0.380338
3174,0.245004
3175,6.00054e-14
3176,-0.265892
3177,-0.447901
3178,-0.466076
3179,-0.299579
3180,-1.86771e-14
3181,0.323478
3182,0.543375
3183,0.563755
3184,0.361251
3185,1.01712e-13
3186,-0.387572
3187,-0.648888
3188,-0.670971
3189,-0.428501
